MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
010,EINKBELEG,0072096566,0057271540,EKPO,010007209656600020,NETPR,U,     1146.24,     1200.00
010,EINKBELEG,0072096566,0057271540,EKPO,010007209656600020,NETWR,U,       1146.24,       1200.00
010,EINKBELEG,0072099665,0057422602,EKPO,010007209966500010,NETPR,U,     9123.90,     9500.00
010,EINKBELEG,0072099665,0057422602,EKPO,010007209966500010,NETWR,U,       9123.90,       9500.00
010,EINKBELEG,0072099461,0057432836,EKPO,010007209946100010,NETPR,U,     1455.96,     3000.00
010,EINKBELEG,0072099461,0057432836,EKPO,010007209946100010,NETWR,U,       1455.96,       3000.00
010,EINKBELEG,0072099461,0057432802,EKPO,010007209946100010,NETPR,U,     3000.00,     1455.96
010,EINKBELEG,0072099461,0057432802,EKPO,010007209946100010,NETWR,U,       3000.00,       1455.96
010,EINKBELEG,0071157217,0057455876,EKPO,010007115721700030,NETPR,U,    46470.70,    44394.66
010,EINKBELEG,0071157217,0057455876,EKPO,010007115721700030,NETWR,U,      46470.70,      44394.66
010,EINKBELEG,0071157217,0057455876,EKPO,010007115721700040,NETPR,U,    73033.10,    75109.14
010,EINKBELEG,0071157217,0057455876,EKPO,010007115721700040,NETWR,U,      73033.10,      75109.14
010,EINKBELEG,0071157946,0057575009,EKPO,010007115794600010,NETPR,U,      369.00,      323.06
010,EINKBELEG,0071157946,0057575009,EKPO,010007115794600010,NETWR,U,        369.00,        323.06
010,EINKBELEG,0071157946,0057575055,EKPO,010007115794600010,NETPR,U,      322.65,      369.00
010,EINKBELEG,0071157946,0057575055,EKPO,010007115794600010,NETWR,U,        322.65,        369.00
010,EINKBELEG,0071157946,0057575519,EKPO,010007115794600010,NETPR,U,      369.00,      322.65
010,EINKBELEG,0071157946,0057575519,EKPO,010007115794600010,NETWR,U,        369.00,        322.65
010,EINKBELEG,0072096269,0057580446,EKPO,010007209626900010,NETPR,U,     6000.00,     7500.00
010,EINKBELEG,0072096269,0057580446,EKPO,010007209626900010,NETWR,U,       6000.00,       7500.00
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700020,NETPR,U,   144116.20,   142615.16
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700020,NETWR,U,     144116.20,     142615.16
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700030,NETPR,U,    48677.78,    46470.70
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700030,NETWR,U,      48677.78,      46470.70
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700040,NETPR,U,    69324.98,    73033.10
010,EINKBELEG,0071157217,0057704641,EKPO,010007115721700040,NETWR,U,      69324.98,      73033.10
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400010,NETPR,U,    27746.58,    27565.57
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400010,NETWR,U,      27746.58,      27565.57
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400020,NETPR,U,    19903.54,    19773.70
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400020,NETWR,U,      19903.54,      19773.70
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400030,NETPR,U,    15961.70,    15857.57
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400030,NETWR,U,      15961.70,      15857.57
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400040,NETPR,U,     2227.70,     2213.16
010,EINKBELEG,0071154204,0057744250,EKPO,010007115420400040,NETWR,U,       2227.70,       2213.16
010,EINKBELEG,0071159099,0057745923,EKPO,010007115909900100,NETPR,U,     4213.60,     4995.60
010,EINKBELEG,0071159099,0057745923,EKPO,010007115909900100,NETWR,U,       4213.60,       4995.60
010,EINKBELEG,0071159099,0057745923,EKPO,010007115909900110,NETPR,U,     8551.54,     9130.86
010,EINKBELEG,0071159099,0057745923,EKPO,010007115909900110,NETWR,U,       8551.54,       9130.86
010,EINKBELEG,0071159099,0057784299,EKPO,010007115909900100,NETPR,U,     3932.35,     4213.60
010,EINKBELEG,0071159099,0057784299,EKPO,010007115909900100,NETWR,U,       3932.35,       4213.60
010,EINKBELEG,0071159099,0057784299,EKPO,010007115909900110,NETPR,U,     8546.75,     8551.54
010,EINKBELEG,0071159099,0057784299,EKPO,010007115909900110,NETWR,U,       8546.75,       8551.54
010,EINKBELEG,0072094299,0057868239,EKPO,010007209429900010,NETPR,U,    37125.00,    11250.00
010,EINKBELEG,0072094299,0057868239,EKPO,010007209429900010,NETWR,U,      37125.00,      11250.00
010,EINKBELEG,0072094299,0057868356,EKPO,010007209429900010,NETPR,U,    42125.00,    37125.00
010,EINKBELEG,0072094299,0057868356,EKPO,010007209429900010,NETWR,U,      42125.00,      37125.00
010,EINKBELEG,0072094299,0057868320,EKPO,010007209429900010,NETPR,U,    40125.00,    42125.00
010,EINKBELEG,0072094299,0057868320,EKPO,010007209429900010,NETWR,U,      40125.00,      42125.00
010,EINKBELEG,0072096959,0057914445,EKPO,010007209695900010,NETPR,U,     2500.00,     4500.00
010,EINKBELEG,0072096959,0057914445,EKPO,010007209695900010,NETWR,U,       2500.00,       4500.00
010,EINKBELEG,0072096959,0057914445,EKPO,010007209695900020,KEY,I,,
010,EINKBELEG,0072096959,0057914455,EKPO,010007209695900020,NETPR,U,    17000.00,    17500.00
010,EINKBELEG,0072096959,0057914455,EKPO,010007209695900020,NETWR,U,      17000.00,      17500.00
010,EINKBELEG,0072096959,0057914419,EKPO,010007209695900010,NETPR,U,    17450.00,     2500.00
010,EINKBELEG,0072096959,0057914419,EKPO,010007209695900010,NETWR,U,      17450.00,       2500.00
010,EINKBELEG,0072096959,0057914436,EKPO,010007209695900010,NETPR,U,    17000.00,    17450.00
010,EINKBELEG,0072096959,0057914436,EKPO,010007209695900010,NETWR,U,      17000.00,      17450.00
010,EINKBELEG,0072096959,0057914509,EKPO,010007209695900010,NETPR,U,     2500.00,    17000.00
010,EINKBELEG,0072096959,0057914509,EKPO,010007209695900010,NETWR,U,       2500.00,      17000.00
010,EINKBELEG,0072096959,0057914509,EKPO,010007209695900020,NETPR,U,    17450.00,    17000.00
010,EINKBELEG,0072096959,0057914509,EKPO,010007209695900020,NETWR,U,      17450.00,      17000.00
010,EINKBELEG,0072096959,0057914509,EKPO,010007209695900020,TXZ01,U,HA/In der Geweke /W-Versltg.ern.,HA/In der Geweke 47/W-Versltg.ern.
010,EINKBELEG,4700001106,0057965052,EKPO,010470000110600010,NETPR,U,     4500.00,     2500.00
010,EINKBELEG,4700001106,0057965052,EKPO,010470000110600010,NETWR,U,       4500.00,       2500.00
010,EINKBELEG,4700001106,0057965071,EKPO,010470000110600010,ADRN2,U,,0002238866
010,EINKBELEG,4700001106,0057965071,EKPO,010470000110600010,LGORT,U,,0104
010,EINKBELEG,0071159240,0057988717,EKPO,010007115924000010,NETPR,U,     9300.00,     9300.22
010,EINKBELEG,0071159240,0057988717,EKPO,010007115924000010,NETWR,U,       9300.00,       9300.22
010,EINKBELEG,0071159240,0057988762,EKPO,010007115924000010,NETPR,U,     9300.22,     9300.00
010,EINKBELEG,0071159240,0057988762,EKPO,010007115924000010,NETWR,U,       9300.22,       9300.00
010,EINKBELEG,0071159240,0057988737,EKPO,010007115924000010,NETPR,U,     8300.22,     9300.22
010,EINKBELEG,0071159240,0057988737,EKPO,010007115924000010,NETWR,U,       8300.22,       9300.22
010,EINKBELEG,0072096625,0058203702,EKPO,010007209662500020,NETPR,U,     5000.00,     6500.00
010,EINKBELEG,0072096625,0058203702,EKPO,010007209662500020,NETWR,U,       5000.00,       6500.00
010,EINKBELEG,0072096625,0058204563,EKPO,010007209662500020,NETPR,U,     4900.00,     5000.00
010,EINKBELEG,0072096625,0058204563,EKPO,010007209662500020,NETWR,U,       4900.00,       5000.00
010,EINKBELEG,0072096625,0058204702,EKPO,010007209662500020,NETPR,U,     4285.77,     4900.00
010,EINKBELEG,0072096625,0058204702,EKPO,010007209662500020,NETWR,U,       4285.77,       4900.00
010,EINKBELEG,0072096110,0058285107,EKPO,010007209611000020,KEY,I,,
010,EINKBELEG,0072096110,0058285108,EKPO,010007209611000020,NETPR,U,    10000.00,    30000.00
010,EINKBELEG,0072096110,0058285108,EKPO,010007209611000020,NETWR,U,      10000.00,      30000.00
010,EINKBELEG,0072096110,0058285110,EKPO,010007209611000020,NETPR,U,    30000.00,    10000.00
010,EINKBELEG,0072096110,0058285110,EKPO,010007209611000020,NETWR,U,      30000.00,      10000.00
010,EINKBELEG,0072094496,0058348377,EKPO,010007209449600010,NETPR,U,     6500.00,     4000.00
010,EINKBELEG,0072094496,0058348377,EKPO,010007209449600010,NETWR,U,       6500.00,       4000.00
010,EINKBELEG,0072094496,0058348377,EKPO,010007209449600020,NETPR,U,     1200.00,     1000.00
010,EINKBELEG,0072094496,0058348377,EKPO,010007209449600020,NETWR,U,       1200.00,       1000.00
010,EINKBELEG,0072094496,0058367324,EKPO,010007209449600010,NETPR,U,     4000.00,     6500.00
010,EINKBELEG,0072094496,0058367324,EKPO,010007209449600010,NETWR,U,       4000.00,       6500.00
010,EINKBELEG,0072094496,0058368394,EKPO,010007209449600010,NETPR,U,     4200.00,     4000.00
010,EINKBELEG,0072094496,0058368394,EKPO,010007209449600010,NETWR,U,       4200.00,       4000.00
010,EINKBELEG,0072094496,0058368394,EKPO,010007209449600020,NETPR,U,     1000.00,     1200.00
010,EINKBELEG,0072094496,0058368394,EKPO,010007209449600020,NETWR,U,       1000.00,       1200.00
010,EINKBELEG,0072094496,0058369194,EKPO,010007209449600010,NETPR,U,     4141.86,     4200.00
010,EINKBELEG,0072094496,0058369194,EKPO,010007209449600010,NETWR,U,       4141.86,       4200.00
010,EINKBELEG,0072094496,0058369194,EKPO,010007209449600020,NETPR,U,      943.09,     1000.00
010,EINKBELEG,0072094496,0058369194,EKPO,010007209449600020,NETWR,U,        943.09,       1000.00
010,EINKBELEG,0072096959,0059032234,EKPO,010007209695900010,EREKZ,U,X,
010,EINKBELEG,0072096959,0059032234,EKPO,010007209695900020,EREKZ,U,X,
010,EINKBELEG,0072096959,0059154003,EKPO,010007209695900020,NETPR,U,    16879.36,    17450.00
010,EINKBELEG,0072096959,0059154003,EKPO,010007209695900020,NETWR,U,      16879.36,      17450.00
010,EINKBELEG,0072095124,0059307027,EKPO,010007209512400010,NETPR,U,    25000.00,    19000.00
010,EINKBELEG,0072095124,0059307027,EKPO,010007209512400010,NETWR,U,      25000.00,      19000.00
010,EINKBELEG,0072095124,0059307030,EKPO,010007209512400010,NETPR,U,    19000.00,    25000.00
010,EINKBELEG,0072095124,0059307030,EKPO,010007209512400010,NETWR,U,      19000.00,      25000.00
010,EINKBELEG,0072095124,0059307030,EKPO,010007209512400010,TXZ01,U,"HA/Haspe, Kappen und Stangen aus Mabi 1.","Baugruben herstellen für Hydranten,"
010,EINKBELEG,0072091949,0059401140,EKPO,010007209194900010,NETPR,U,     1070.75,     1000.00
010,EINKBELEG,0072091949,0059401140,EKPO,010007209194900010,NETWR,U,       1070.75,       1000.00
010,EINKBELEG,0072091161,0059415300,EKPO,010007209116100010,EREKZ,U,X,
010,EINKBELEG,0072095255,0059704124,EKPO,010007209525500010,NETPR,U,    14000.00,     6000.00
010,EINKBELEG,0072095255,0059704124,EKPO,010007209525500010,NETWR,U,      14000.00,       6000.00
010,EINKBELEG,0072091949,0059706451,EKPO,010007209194900010,NETPR,U,     1849.25,     1070.75
010,EINKBELEG,0072091949,0059706451,EKPO,010007209194900010,NETWR,U,       1849.25,       1070.75
010,EINKBELEG,0072096110,0059706744,EKPO,010007209611000020,NETPR,U,    44000.00,    30000.00
010,EINKBELEG,0072096110,0059706744,EKPO,010007209611000020,NETWR,U,      44000.00,      30000.00
010,EINKBELEG,0072096577,0059721504,EKPO,010007209657700010,NETPR,U,    25000.00,    40000.00
010,EINKBELEG,0072096577,0059721504,EKPO,010007209657700010,NETWR,U,      25000.00,      40000.00
010,EINKBELEG,0072095255,0059755813,EKPO,010007209525500010,NETPR,U,    30000.00,    14000.00
010,EINKBELEG,0072095255,0059755813,EKPO,010007209525500010,NETWR,U,      30000.00,      14000.00
010,EINKBELEG,0072095926,0059918357,EKPO,010007209592600010,NETPR,U,     9830.00,     9609.00
010,EINKBELEG,0072095926,0059918357,EKPO,010007209592600010,NETWR,U,       9830.00,       9609.00
010,EINKBELEG,0072095926,0059918377,EKPO,010007209592600010,NETPR,U,     9986.00,     9830.00
010,EINKBELEG,0072095926,0059918377,EKPO,010007209592600010,NETWR,U,       9986.00,       9830.00
010,EINKBELEG,0072095926,0059918382,EKPO,010007209592600010,NETPR,U,    15091.00,     9986.00
010,EINKBELEG,0072095926,0059918382,EKPO,010007209592600010,NETWR,U,      15091.00,       9986.00
010,EINKBELEG,0072095926,0059918382,EKPO,010007209592600010,TWRKZ,U,2,
010,EINKBELEG,0072095926,0059918382,EKPO,010007209592600010,VRTKZ,U,2,
010,EINKBELEG,0072095926,0059918417,EKPO,010007209592600010,NETPR,U,    15611.00,    15091.00
010,EINKBELEG,0072095926,0059918417,EKPO,010007209592600010,NETWR,U,      15611.00,      15091.00
010,EINKBELEG,0072095926,0059918424,EKPO,010007209592600010,NETPR,U,    18119.00,    15611.00
010,EINKBELEG,0072095926,0059918424,EKPO,010007209592600010,NETWR,U,      18119.00,      15611.00
010,EINKBELEG,0072095926,0059918456,EKPO,010007209592600010,NETPR,U,    18327.00,    18119.00
010,EINKBELEG,0072095926,0059918456,EKPO,010007209592600010,NETWR,U,      18327.00,      18119.00
010,EINKBELEG,0072095926,0059918464,EKPO,010007209592600010,NETPR,U,    18963.00,    18327.00
010,EINKBELEG,0072095926,0059918464,EKPO,010007209592600010,NETWR,U,      18963.00,      18327.00
010,EINKBELEG,0072095926,0059918480,EKPO,010007209592600010,NETPR,U,    19288.00,    18963.00
010,EINKBELEG,0072095926,0059918480,EKPO,010007209592600010,NETWR,U,      19288.00,      18963.00
010,EINKBELEG,0072095926,0059918534,EKPO,010007209592600010,NETPR,U,    22258.87,    19288.00
010,EINKBELEG,0072095926,0059918534,EKPO,010007209592600010,NETWR,U,      22258.87,      19288.00
010,EINKBELEG,0072095926,0059918646,EKPO,010007209592600010,NETPR,U,    22273.87,    22258.87
010,EINKBELEG,0072095926,0059918646,EKPO,010007209592600010,NETWR,U,      22273.87,      22258.87
010,EINKBELEG,0072095926,0059919711,EKPO,010007209592600010,ADRN2,U,,0002087320
010,EINKBELEG,0072095926,0059919711,EKPO,010007209592600010,ADRNR,U,0003117295,
010,EINKBELEG,0072096269,0059985309,EKPO,010007209626900010,NETPR,U,     7100.00,     6000.00
010,EINKBELEG,0072096269,0059985309,EKPO,010007209626900010,NETWR,U,       7100.00,       6000.00
010,EINKBELEG,0072095959,0060026438,EKPO,010007209595900010,NETPR,U,     1000.00,      400.00
010,EINKBELEG,0072095959,0060026438,EKPO,010007209595900010,NETWR,U,       1000.00,        400.00
010,EINKBELEG,0072095959,0060051462,EKPO,010007209595900010,NETPR,U,     5000.00,     1000.00
010,EINKBELEG,0072095959,0060051462,EKPO,010007209595900010,NETWR,U,       5000.00,       1000.00
010,EINKBELEG,0071154665,0060053987,EKPO,010007115466500010,EREKZ,U,X,
010,EINKBELEG,0072096269,0060082479,EKPO,010007209626900010,NETPR,U,    13000.00,     7100.00
010,EINKBELEG,0072096269,0060082479,EKPO,010007209626900010,NETWR,U,      13000.00,       7100.00
010,EINKBELEG,4700001641,0060144376,EKPO,010470000164100010,NETPR,U,    30000.00,    20000.00
010,EINKBELEG,4700001641,0060144376,EKPO,010470000164100010,NETWR,U,      30000.00,      20000.00
010,EINKBELEG,0072096269,0060204366,EKPO,010007209626900010,EREKZ,U,X,
010,EINKBELEG,0072096269,0060204366,EKPO,010007209626900010,NETPR,U,     8490.00,    13000.00
010,EINKBELEG,0072096269,0060204366,EKPO,010007209626900010,NETWR,U,       8490.00,      13000.00
010,EINKBELEG,0072095445,0060239284,EKPO,010007209544500030,NETPR,U,     5000.00,     7000.00
010,EINKBELEG,0072095445,0060239284,EKPO,010007209544500030,NETWR,U,       5000.00,       7000.00
010,EINKBELEG,0072095445,0060239378,EKPO,010007209544500030,NETPR,U,     4000.00,     5000.00
010,EINKBELEG,0072095445,0060239378,EKPO,010007209544500030,NETWR,U,       4000.00,       5000.00
010,EINKBELEG,0072095445,0060239429,EKPO,010007209544500030,LOEKZ,U,L,
010,EINKBELEG,0072095445,0060239429,EKPO,010007209544500030,NETPR,U,        1.00,     4000.00
010,EINKBELEG,0072095445,0060239429,EKPO,010007209544500030,NETWR,U,          1.00,       4000.00
010,EINKBELEG,0072095445,0060239429,EKPO,010007209544500030,STAPO,U,X,
010,EINKBELEG,0072091625,0060321913,EKPO,010007209162500010,NETPR,U,     2674.73,     3612.30
010,EINKBELEG,0072091625,0060321913,EKPO,010007209162500010,NETWR,U,       2674.73,       3612.30
010,EINKBELEG,0072096099,0060379272,EKPO,010007209609900010,NETPR,U,    30000.00,    25000.00
010,EINKBELEG,0072096099,0060379272,EKPO,010007209609900010,NETWR,U,      30000.00,      25000.00
010,EINKBELEG,0072096295,0060389340,EKPO,010007209629500010,NETPR,U,    15000.00,    12500.00
010,EINKBELEG,0072096295,0060389340,EKPO,010007209629500010,NETWR,U,      15000.00,      12500.00
010,EINKBELEG,0072096295,0060389340,EKPO,010007209629500020,KEY,I,,
010,EINKBELEG,0072096295,0060389340,EKPO,010007209629500030,KEY,I,,
010,EINKBELEG,0072096641,0060389100,EKPO,010007209664100010,NETPR,U,     2000.00,     3000.00
010,EINKBELEG,0072096641,0060389100,EKPO,010007209664100010,NETWR,U,       2000.00,       3000.00
010,EINKBELEG,0072096099,0060449968,EKPO,010007209609900010,NETPR,U,    28456.68,    30000.00
010,EINKBELEG,0072096099,0060449968,EKPO,010007209609900010,NETWR,U,      28456.68,      30000.00
010,EINKBELEG,0072096641,0060464769,EKPO,010007209664100010,NETPR,U,     2100.00,     2000.00
010,EINKBELEG,0072096641,0060464769,EKPO,010007209664100010,NETWR,U,       2100.00,       2000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500010,NETPR,U,    14000.00,    15000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500010,NETWR,U,      14000.00,      15000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500020,NETPR,U,    14000.00,    15000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500020,NETWR,U,      14000.00,      15000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500030,NETPR,U,    14000.00,    15000.00
010,EINKBELEG,0072096295,0060469111,EKPO,010007209629500030,NETWR,U,      14000.00,      15000.00
010,EINKBELEG,0072096641,0060487391,EKPO,010007209664100010,NETPR,U,     2250.00,     2100.00
010,EINKBELEG,0072096641,0060487391,EKPO,010007209664100010,NETWR,U,       2250.00,       2100.00
010,EINKBELEG,0072096641,0060487400,EKPO,010007209664100010,NETPR,U,     2240.01,     2250.00
010,EINKBELEG,0072096641,0060487400,EKPO,010007209664100010,NETWR,U,       2240.01,       2250.00
010,EINKBELEG,0072094941,0060488641,EKPO,010007209494100010,NETPR,U,    28000.00,    20000.00
010,EINKBELEG,0072094941,0060488641,EKPO,010007209494100010,NETWR,U,      28000.00,      20000.00
010,EINKBELEG,0072094941,0060557983,EKPO,010007209494100010,NETPR,U,    28200.00,    28000.00
010,EINKBELEG,0072094941,0060557983,EKPO,010007209494100010,NETWR,U,      28200.00,      28000.00
010,EINKBELEG,0072095255,0060584756,EKPO,010007209525500010,NETPR,U,    50000.00,    30000.00
010,EINKBELEG,0072095255,0060584756,EKPO,010007209525500010,NETWR,U,      50000.00,      30000.00
010,EINKBELEG,0072096700,0060621888,EKPO,010007209670000010,NETPR,U,       20.00,      250.00
010,EINKBELEG,0072096700,0060621888,EKPO,010007209670000010,NETWR,U,         20.00,        250.00
010,EINKBELEG,0072096700,0060621942,EKPO,010007209670000010,NETPR,U,      200.00,       20.00
010,EINKBELEG,0072096700,0060621942,EKPO,010007209670000010,NETWR,U,        200.00,         20.00
010,EINKBELEG,0072094941,0060635472,EKPO,010007209494100010,NETPR,U,    25850.00,    28200.00
010,EINKBELEG,0072094941,0060635472,EKPO,010007209494100010,NETWR,U,      25850.00,      28200.00
010,EINKBELEG,0072096919,0060712353,EKPO,010007209691900010,NETPR,U,      706.00,      690.00
010,EINKBELEG,0072096919,0060712353,EKPO,010007209691900010,NETWR,U,        706.00,        690.00
010,EINKBELEG,0072096919,0060712353,EKPO,010007209691900020,NETPR,U,      706.00,      690.00
010,EINKBELEG,0072096919,0060712353,EKPO,010007209691900020,NETWR,U,        706.00,        690.00
010,EINKBELEG,0072096919,0060712353,EKPO,010007209691900030,MENGE,U,         1.000,         2.000
